# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
TNAB-MONOMER	39.85996738977765	55.82406439645651	0.00004547340290987156	0.00006195256052981013	574.2877085960641	0.00001431058169577245	6.270651057573666e-6	2762.0
EG11007-MONOMER	71.2883826591784	26.159350123787497	0.00008183856300447656	0.000024373657264233943	102.47944904838823	0.000024432079960946528	0.000010705717720132417	166.0
EG11008-MONOMER	1040.490097851023	275.17228642248756	0.0011983383282409864	0.00020041462222930277	377.73002268679653	0.0003796368480179266	0.0001663503450192244	NaN
EG11009-MONOMER	1999.1074630997625	582.3676059459607	0.0023021446049881775	0.00048256009126079963	1197.1319011113455	0.0008528870043326975	0.0003737204335509008	4.0
EG11010-MONOMER	252.88148972940843	74.78402269865428	0.00029030328333430844	0.00005737809789745414	363.5256513800127	0.000051391742078538887	0.000022518978519967718	26.0
EG11011-MONOMER	123.37410561070885	38.49923603817101	0.00014161519089146165	0.000031352775479246865	177.35442856474003	0.000015066023488269038	6.601672673309489e-6	4698.0
EG11012-MONOMER	1249.7213658024211	301.27673075289766	0.001438923839858813	0.00018190607118974796	540.9018070166164	0.000258991087459629	0.00011348544531635928	NaN
EG11013-MONOMER	395.7625458772089	142.17063483816136	0.00045541120938639296	0.00013305487631310627	373.2336123322647	0.0003059193305712225	0.00013404859526746992	NaN
EG11014-MONOMER	134.50694239471397	47.837339491039785	0.00015531763276933777	0.00004612351584074861	172.36808303617315	0.00007819481686082217	0.00003426362543948474	8.0
TPI-MONOMER	8520.707841313202	1908.1625086809977	0.009817171408512966	0.0010597697137507752	1401.5192812566022	0.0018241670244007217	0.0007993186527231492	NaN
EG11016-MONOMER	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN
TREHALAPERI-MONOMER	38.1255452848509	45.20229480336968	0.00004358683855953802	0.000049021375616422674	391.2154778067885	0.00001925961593555539	8.43923284197667e-6	NaN
TRG-MONOMER	354.7513541791771	190.95516849877032	0.0004078828398536441	0.0001982549369941113	703.1206820034052	0.00016587399734186063	0.0000726831360854452	821.0
TRKA-MONOMER	90.95061647976517	38.280548666594306	0.00010415908912310354	0.00003686203059328964	259.3474944711776	0.00003636261275341578	0.000015933472235143867	12.0
TRKG-MONOMER	30.730910704580293	35.36869704333853	0.000035716572081930034	0.000040162732320581555	271.2612750206634	0.000013163081081839218	5.767836001463647e-6	15.0
TRKH-MONOMER	37.97920233197695	19.488124591089115	0.00004379783506414527	0.00002026070043695599	116.93270785545069	0.000015971350649395716	6.998371482697945e-6	687.0
EG11022-MONOMER	307.00104833111794	90.02777600740615	0.0003536263321844807	0.00007519088028809062	526.0260891705528	0.0001022694041043598	0.00004481269599221676	NaN
EG11023-MONOMER	393.19373159059313	91.33096090353828	0.0004518931947330092	0.00004423829559106994	18.106034080096393	0.00008869933580287115	0.000038866525182737045	51.0
TRYPSYN-APROTEIN	2520.508460948139	1110.3084550426547	0.0029015532581227093	0.0011372327418695987	728.6392168562679	0.0005746938129527958	0.00025182095616966275	2340.0
TRYPSYN-BPROTEIN	2498.674021947779	1093.9543069487374	0.002876208033319257	0.001117536195837601	722.3272251370519	0.0008524850378773463	0.0003735442987555486	886.0
PRAI-IGPS	1003.4235725903143	440.4626041548274	0.0011547069692263044	0.00044929665473276677	290.0739185903366	0.000394200637124298	0.0001727319472142719	1350.0
ANTHRANSYNCOMPII-MONOMER	705.5139611242181	323.0509704051925	0.0008109915905278535	0.00032856767176899903	338.0818563309994	0.00031849026070187935	0.00013955696089468792	NaN
ANTHRANSYNCOMPI-MONOMER	1526.1293355616306	691.1680856350803	0.0017542844722900845	0.0007015067107288115	731.3202391426915	0.0006964588998387468	0.0003051763254403962	1907.0
PD00423	197.1914395112945	112.33832294461756	0.00022655856914990556	0.0001191806546219806	555.5078160840445	0.000019338472796409157	8.473786563720608e-6	73.0
TRPS-MONOMER	1342.9895797922472	639.4959409935262	0.001533319805340536	0.0006220707756190714	1079.105171993608	0.00039915404441122695	0.0001749024451928097	5671.0
RED-THIOREDOXIN-MONOMER	9926.544197843492	2256.3621157309726	0.011446219754484701	0.0013528449557336094	1493.8049163846406	0.0009301027072717101	0.0004075550280900488	NaN
THIOREDOXIN-REDUCT-NADPH-MONOMER	1957.0287100234705	554.8685815499749	0.0022456173713140616	0.0003903233950770005	878.6830713015312	0.0005377779392094023	0.00023564505447318238	NaN
EG11033-MONOMER	7230.561807770678	1846.9165272775692	0.008288150147653169	0.0010335900015043759	1078.9781671857434	0.0017459688355602918	0.0007650535497401276	NaN
TSR-MONOMER	2700.947021620048	720.4013286396882	0.003107829886457764	0.0005250837182632857	684.4087468161556	0.0012742925354749654	0.0005583730979709142	NaN
EG11035-MONOMER	107.61408387056062	96.37335086699547	0.00012276543740871243	0.0001043240503512002	1422.6634015069967	0.000028689878083647974	0.000012571411712777056	107.0
EG11036-MONOMER	48294.413533038714	10959.459797731231	0.05549779915252228	0.004895351588773404	1160.6898704003047	0.016590531593722382	0.007269685935591113	854.0
EG11037-MONOMER	22101.480335140262	4821.078587165858	0.02547707428967309	0.002561647293168807	1339.004186643807	0.007597768242053039	0.003329211521590622	NaN
EG11038-MONOMER	171.9042558172199	137.356841192623	0.0001989080013935016	0.00015186573737481566	984.290464701563	0.00004885177013121014	0.000021406006446831822	1.0
CHORISMUTPREPHENDEHYDROG-MONOMER	349.2339467936335	160.9488031876936	0.0004010307330547036	0.00016102852055827183	443.13135328363836	0.00011655050872917935	0.000051070430703685516	41.0
TYRB-MONOMER	279.1932287987754	247.12437623037133	0.0003239862612398556	0.0002735703970147797	1137.5978965877612	0.00009648799667786708	0.000042279382576738294	213.0
TYRP-MONOMER	53.202541643172516	52.6662995446704	0.00006230032434139959	0.00006327436010969385	433.2695820831192	0.000018089806398720523	7.92664239909619e-6	NaN
PD00413	42.228711244827046	49.23928558103883	0.000048369149151088734	0.000053948124455258286	498.8493723849372	0.000019326559983910544	8.468566573933947e-6	108.0
TYRS-MONOMER	1073.2980883732955	335.43453566407214	0.0012384632424383357	0.0003030867242579539	999.704598413791	0.0004049378608105412	0.0001774368141787948	NaN
UBIX-MONOMER	51.5444746843302	44.99558272761484	0.00006037875795959459	0.00005273972725028261	321.80136490144497	8.46832873794596e-6	3.710676175530264e-6	NaN
URPHOS-MONOMER	110.16174629572708	139.69978718551775	0.0001238644240104703	0.0001489061804030228	1523.113028060004	0.00002374966960045404	0.000010406697223293663	NaN
UGPA-MONOMER	142.4640666697879	99.8742543216672	0.00016462232446061355	0.00010680440194794454	610.1271925236252	0.00003762679317486171	0.000016487414378463288	13.0
UGPB-MONOMER	122.55455087662872	89.21828864591834	0.00014183548704514357	0.00009674968447108329	524.8612215364229	0.00004713964563888254	0.000020655782906884214	2.0
UGPC-MONOMER	55.22930156720413	39.04069841069204	0.00006401133051385963	0.00004281510506905012	236.52910869337796	0.000017330812883057804	7.594064479284028e-6	201.0
UGPE-MONOMER	139.0627024144185	94.03530435227101	0.00016083589138252494	0.0001004292877548599	595.560257349095	0.00003477616985606292	0.000015238320211029796	NaN
GLYCPDIESTER-CYTO-MONOMER	166.94319877375793	120.64732039839983	0.00019275203218611296	0.00012883358113477517	714.9633417024096	0.00003632582941713942	0.00001591735440908858	NaN
UHPA-MONOMER	35.74577054372762	25.588011835882867	0.00004124301647131975	0.000028259458759542807	110.34812990146794	5.927302688822723e-6	2.5972422130964402e-6	15.0
UHPB-MONOMER	24.4520994102883	15.992907488997052	0.000028263907289332477	0.000017760369437508376	75.48427131510155	0.000010931453139474737	4.789974974260767e-6	NaN
UHPC-MONOMER	37.72014444577889	25.335869542558193	0.00004352659148850008	0.000027891879432389837	116.44307384878344	0.00001445364904832653	6.333340713708506e-6	NaN
UHPT-MONOMER	0.0	0.0	0.0	0.0	NaN	0.0	0.0	2236.0
BETA-GLUCURONID-MONOMER	3.104293679275817	17.162112498587042	3.5460900257978105e-6	0.000020313205406455672	626.8006576243321	1.6863826905387673e-6	7.389439246222095e-7	216.0
EG11056-MONOMER	4.724702141648872	15.223198160171602	5.4747780432187e-6	0.000017786183444086868	863.4832589285713	1.7889625681847132e-6	7.838926647867236e-7	3458.0
EG11057-MONOMER	5.0093311647467615	15.093046537813558	5.803939811972692e-6	0.000017591875487927276	915.5018601190475	5.987729532175716e-7	2.6237202177808495e-7	NaN
EG11058-MONOMER	313.9706324795372	133.01004105500053	0.00035784369501909983	0.00011938514433184717	693.0215894896703	0.00006404216828363752	0.000028062177961342877	47.0
EG11059-MONOMER	360.6815984301496	198.89642175513643	0.00041975070849044474	0.00023521266002479003	763.3010386287172	0.00010406400229063038	0.00004559905808803441	NaN
USHA-MONOMER	237.99484791056412	106.23302461108393	0.00027355259527439834	0.00010525818511172153	563.8966272300651	0.00011490751444524005	0.00005035049883346567	NaN
EG11061-MONOMER	7.184854363398384	17.74216039381726	8.171614329508378e-6	0.00002079435915143675	1027.243888242142	5.924391506893107e-6	2.595966583186083e-6	NaN
EG11062-MONOMER	1.5426894680381145	3.703972881519762	1.769829168456312e-6	4.311790965741092e-6	1311.1712802768166	9.333324546143133e-7	4.0897024789174097e-7	5.0
EG11063-MONOMER	16.739498877369687	18.961590781457094	0.000019154977527424332	0.000020890558076417945	232.8188896124119	9.064001886414019e-6	3.971689916118665e-6	187.0
EG11064-MONOMER	6.12506488457162	11.106513047891635	6.9471706571323785e-6	0.000012241220622131738	560.8538676607642	3.986519442889162e-6	1.746824335447922e-6	541.0
ALTRO-OXIDOREDUCT-MONOMER	15.294843635815877	33.158807783097124	0.000017785672870357075	0.00003906288031399775	661.4753939607359	6.652855345600963e-6	2.915166923026009e-6	NaN
MANNONDEHYDRAT-MONOMER	224.73745921177712	151.84995568294042	0.00025730250466501534	0.00015848916482520968	1500.908806655972	0.00007997747702845056	0.00003504475650061665	NaN
VALS-MONOMER	1367.8070012233923	394.79779311513954	0.0015727734888025197	0.0003161327713572378	824.0696739506351	0.0011745953422376346	0.0005146875005926135	NaN
EG11068-MONOMER	147.99523263790644	104.81259117454024	0.00017124575651374706	0.00011337109604416316	587.2862935797604	0.000021168456583815553	9.275654022066661e-6	NaN
EG11069-MONOMER	127.28776587407405	38.86630285920408	0.00014673227027754536	0.000034086151236801205	145.8775749205653	0.000034232843542903924	0.000015000243954407433	NaN
DSBC-MONOMER	855.0911763089381	360.55773025767945	0.0009786624288980368	0.0003344760413055691	1088.7340533339552	0.00017393138483421866	0.00007621374486671937	NaN
EG11071-MONOMER	45.48852230095449	18.226582733291274	0.00005235752774201529	0.00001840124242281366	138.7579712754662	0.000012368991717291759	5.419879683581856e-6	NaN
EG11072-MONOMER	283.62595138593446	125.58068651056166	0.00032658095737896255	0.00012636524430144458	349.52759555781887	0.00011676123947076756	0.00005116276929450561	172.0
EG11073-MONOMER	787.6921570583219	276.49432566816785	0.000906273984798531	0.00025303923782624176	1448.4936551548592	0.00019363932086384792	0.00008484942387222734	0.0
XYLISOM-MONOMER	5.079815656570797	9.244935687049848	5.748640787122526e-6	9.80608965348886e-6	101.97347989539064	2.0055823763188274e-6	8.788117433989412e-7	363.0
XYLULOKIN-MONOMER	15.963546575417755	30.366893259179815	0.00001795029165079913	0.00003177224075650983	320.45619483491333	6.667426786917514e-6	2.9215518782881e-6	20.0
XYLE-MONOMER	46.0893320604083	49.40128073137193	0.00005244859289315457	0.000053067392275612863	638.8382991930478	0.000019617653832952795	8.596118897882402e-6	1.0
PD00474	8.945674056552884	18.157654731179644	0.000010439204762373586	0.000021450745694282326	243.68553842741488	2.4344450395904014e-6	1.0667319950119273e-6	858.0
RIBF-MONOMER	149.36786040707818	55.47022052868218	0.0001725674579254907	0.00005533965245950796	153.61620655220855	0.00004119986151778522	0.0000180530715445836	29.0
EG11080-MONOMER	269.64590631787433	100.01222300242148	0.0003112938404301878	0.00010016066895240985	227.4611952984812	0.000034392484092200034	0.000015070195700643646	NaN
EG11081-MONOMER	556.5181788758226	209.98168902136587	0.0006431363179359022	0.0002133165928084721	469.453780704541	0.00015360124347769922	0.00006730542617583477	NaN
EG11082-MONOMER	163.27600013842041	167.4977565425176	0.0001911448500207136	0.0001930650148434143	1143.0553212107393	0.00004219897080352526	0.00001849086406989431	237.0
EG11083-MONOMER	136.2016541240125	114.55376589310991	0.00015445573525069378	0.00011924313847639404	689.8722123127366	0.00011864766614045531	0.00005198936905423496	NaN
EG11084-MONOMER	39.21837856763364	13.694099632215076	0.00004498057713577732	0.000012106235112759254	33.478666504483215	5.411981461089071e-6	2.371437303808037e-6	262.0
EG11085-MONOMER	208.6432132264782	73.19724361857001	0.00023979440698986877	0.00006796920969445376	249.7628752933264	0.00005777076711585626	0.000025314157706035312	NaN
EG11086-MONOMER	19.804092358989287	15.789776365105238	0.000022731763876514014	0.00001750331325366778	109.64116347735931	2.1422868760153174e-6	9.38713306719048e-7	NaN
EG11087-MONOMER	165.83762674119657	51.863627362245836	0.0001906324694693494	0.00004335865080053602	124.16653965854121	0.000024866036218112855	0.000010895869897087225	6863.0
EG11088-MONOMER	221.89972254848277	82.18252910580448	0.0002554039140146414	0.00007915178906324125	199.65236502697815	0.000051831998346301474	0.00002271189125333791	NaN
EG11089-MONOMER	533.5279965476319	347.6391360224326	0.0006099624922950855	0.00036603705277358633	498.091745263746	0.00005444334311683572	0.00002385613767148857	NaN
EG11090-MONOMER	2165.690595757414	690.6780421723307	0.002482138815332303	0.0005452771422058813	1198.717202923583	0.0004185802295549346	0.0001834146658003059	NaN
EG11091-MONOMER	161.003035071256	67.76145236070265	0.00018564985781890025	0.00006875963313847685	597.6881654613741	0.00006008657173579276	0.000026328903507278928	NaN
EG11093-MONOMER	222.0906959086588	120.60984446746222	0.00025637697606157835	0.0001295817532848645	660.3575194136267	0.000012837071194781567	5.624984069479537e-6	45.0
EG11094-MONOMER	70.05702310603208	53.875375375093235	0.00008053593459330597	0.00005818196860641058	455.09967866918794	0.000024861439931919817	0.000010893855883437045	523.0
EG11095-MONOMER	91.68895913951353	42.76266731115757	0.00010576934119182807	0.00004486907426210122	571.8491627204286	0.00001671116395909413	7.322544965753347e-6	1.0
EG11096-MONOMER	3672.0020070960823	969.0433750818904	0.004216475135866893	0.0006449014568640801	603.3434264243433	0.00034667286074607014	0.00015190609208510537	NaN
EG11097-MONOMER	981.7267926971015	266.85499617032804	0.0011278151602486203	0.0001877225026392801	1069.2743556486746	0.00010414084763387756	0.000045632730397319	1.0
EG11098-MONOMER	910.1867983560539	292.8612621917011	0.0010529853820292544	0.0002882983514263363	719.8907064058887	0.00006463209911049268	0.000028320675515247858	NaN
EG11099-MONOMER	26.776890710972058	49.041413334223634	0.000030358857050214628	0.00005386609431166973	597.0829739911943	2.830101193242326e-6	1.240101724564284e-6	716.0
EG11100-MONOMER	5610.488878529975	1450.557640646515	0.006446694525340321	0.0009313416303174423	1935.6898048362189	0.0005350132321301496	0.00023443360732596272	1634.0
EG11101-MONOMER	31.183441660882185	52.46089922897715	0.00003549916371916009	0.00005707526482576936	715.7781515746191	8.918341518550033e-6	3.907864045220439e-6	2.0
GSK-MONOMER	280.5772029711536	100.15436432729258	0.0003229190859897297	0.00009377852219335123	820.5276395370988	0.00010789720023215268	0.00004727869957549377	4131.0
EG11103-MONOMER	8.634706477464952	40.85899559572947	0.000011016637308531565	0.00005157527591149701	832.5534838076546	1.6225325176294141e-6	7.10965875735589e-7	NaN
YBDA-MONOMER	207.69800124985497	88.87432326131045	0.00023953616556798856	0.00008930109796081729	387.05052026235035	0.00007138754130396439	0.000031280794232671146	NaN
EG11105-MONOMER	1697.599631150294	452.5483509973491	0.0019515987992734865	0.0003188629726796478	452.07673226267747	0.000201727204637458	0.0000883933956000505	1168.0
EG11108-MONOMER	132.36938913847538	92.02600562957093	0.000153820028178846	0.00010187165966521193	649.780057156561	0.000021246131760753532	9.30968995021885e-6	458.0
PD01103	87.43991027099868	68.28877614333342	0.00010065020912760253	0.00007473737689355059	739.0188043010752	0.00001962672463951063	8.60009356948864e-6	NaN
EG11110-MONOMER	129.72971581066528	38.03849646044964	0.0001491966300452993	0.000030932145334064046	186.49083210431445	0.000016028657118625365	7.02348219304642e-6	821.0
EG11111-MONOMER	5398.0974825804005	1296.159560817394	0.006232149381139218	0.0009017123487544104	470.72506234967295	0.0003414488787361959	0.00014961703291117671	436.0
EG11112-MONOMER	49.065448431269175	21.328151837117275	0.000056638907422429076	0.000021958372820190246	195.58060563768848	0.000010368959998457564	4.543500142937924e-6	287.0
